"GEO_ID","NAME","GEO_ID_F","NAICS2017","NAICS2017_LABEL","NAICS2017_F","LFO","LFO_LABEL","EMPSZES","EMPSZES_LABEL","YEAR","ESTAB","ESTAB_F","PAYANN","PAYANN_F","PAYANN_N","PAYANN_N_F","PAYQTR1","PAYQTR1_F","PAYQTR1_N","PAYQTR1_N_F","EMP","EMP_F","EMP_N","EMP_N_F",
"0500000US05091","Miller County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","12","null","4237","null","G","G","987","null","G","G","132","null","H","H",
"0500000US05091","Miller County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","6","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05091","Miller County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05093","Mississippi County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","6","null","227","null","G","G","45","null","H","H","17","null","J","J",
"0500000US05093","Mississippi County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05103","Ouachita County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","217","null","G","G","53","null","G","G","15","null","J","J",
"0500000US05111","Poinsett County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","6","null","890","null","G","G","195","null","H","H","39","null","G","G",
"0500000US05111","Poinsett County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05117","Prairie County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","196","null","G","G","59","null","G","G","13","null","J","J",
"0500000US05117","Prairie County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05119","Pulaski County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","82","null","13820","null","G","G","3053","null","G","G","449","null","G","G",
"0500000US05119","Pulaski County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","47","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05119","Pulaski County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","25","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05119","Pulaski County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","7","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05119","Pulaski County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05123","St. Francis County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","440","null","G","G","109","null","G","G","21","null","H","H",
"0500000US05123","St. Francis County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05125","Saline County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","8","null","908","null","G","G","220","null","G","G","38","null","J","J",
"0500000US05125","Saline County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05125","Saline County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05131","Sebastian County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","16","null","2785","null","G","G","611","null","G","G","112","null","G","G",
"0500000US05131","Sebastian County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05131","Sebastian County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","8","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05131","Sebastian County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05139","Union County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","6","null","246","null","G","G","39","null","H","H","11","null","J","J",
"0500000US05139","Union County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","6","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05143","Washington County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","22","null","3731","null","G","G","866","null","G","G","174","null","H","H",
"0500000US05143","Washington County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05143","Washington County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","11","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US05143","Washington County, Arkansas","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","6","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US06001","Alameda County, California","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","186","null","18431","null","G","G","4279","null","G","G","664","null","H","H",
"0500000US06001","Alameda County, California","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","151","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US06001","Alameda County, California","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","18","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US06001","Alameda County, California","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","12","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US06001","Alameda County, California","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US06005","Amador County, California","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","793","null","H","H","186","null","H","H","36","null","H","H",
"0500000US06007","Butte County, California","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","22","null","1623","null","G","G","363","null","G","G","80","null","H","H",
"0500000US06007","Butte County, California","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","16","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US06007","Butte County, California","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US06009","Calaveras County, California","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","349","null","G","G","89","null","G","G","21","null","G","G",
"0500000US06009","Calaveras County, California","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US06013","Contra Costa County, California","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","90","null","12263","null","G","G","2578","null","G","G","434","null","G","G",
